id_yelp,nombre_negocio,alias,rating,reseñas,precio,categorias,direccion,ciudad,estado,codigo_postal,pais,telefono,telefono_display,esta_cerrado,url_yelp,image_url,distancia
g99KUgc6nWaWJmzRYc9SPQ,Chapel Street,chapel-street-chicago-2,4.0,32,No especificado,"Cafes, Australian, Beer Bar","198 E Delaware Pl, Chicago, IL 60611",Chicago,IL,60611,US,+13126206320,(312) 620-6320,False,https://www.yelp.com/biz/chapel-street-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/n7xt7gl_0111TbPAIFSevg/o.jpg,4630.726385515941
KZApzFOcsnOmK6dtGWy03Q,Pierogi Kitchen,pierogi-kitchen-chicago,4.5,104,$$,"Polish, Breakfast & Brunch, Cocktail Bars","1856 West North Ave, Chicago, IL 60622",Chicago,IL,60622,US,+17737998273,(773) 799-8273,False,https://www.yelp.com/biz/pierogi-kitchen-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/hzWtTN6izxFFYdATyv9o1w/o.jpg,650.3815673714689
RnR_zPbkVcG9G52hgYov_g,Maharaj Indian Grill,maharaj-indian-grill-chicago-2,4.5,267,$$,"Indian, Bars","333 S State St, Ste C 13, Chicago, IL 60604",Chicago,IL,60604,US,+13128775376,(312) 877-5376,False,https://www.yelp.com/biz/maharaj-indian-grill-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/r9U6S3k4GA958k99K3qblw/o.jpg,5225.32135503394
RNsldUTu1LKKcRZYPw3gjA,Kapitan,kapitan-chicago-2,4.3,143,No especificado,"Asian Fusion, Malaysian, Singaporean","2142 N Clybourn Ave, Chicago, IL 60614",Chicago,IL,60614,US,+17736612281,(773) 661-2281,False,https://www.yelp.com/biz/kapitan-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/b4gIC95VQryNqSQRtHn7YQ/o.jpg,2068.9456273891265
lrwkR8IVohWQM551BUYcZQ,Superkhana International,superkhana-international-chicago,4.3,221,$$,Indian,"3059 W Diversey Ave, Chicago, IL 60647",Chicago,IL,60647,US,+17736619028,(773) 661-9028,False,https://www.yelp.com/biz/superkhana-international-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/0XZ9Y8iALQvQnDgDumV2rg/o.jpg,3707.939010533604
90-6FQYDxKp516WnO_jMpg,Galit,galit-chicago,4.2,509,$$$$,"Mediterranean, Middle Eastern, Vegetarian","2429 N Lincoln Ave, Chicago, IL 60614",Chicago,IL,60614,US,+17733608755,(773) 360-8755,False,https://www.yelp.com/biz/galit-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/jINOE0OdU4ctRxfZW-X67A/o.jpg,3291.0352127408637
6W7GXCT5CLSN6riQlmSe2w,3 Asian Sisters,3-asian-sisters-chicago,4.9,22,No especificado,Vietnamese,"818 West Fullerton Ave, Chicago, IL 60614",Chicago,IL,60614,US,+13129550011,(312) 955-0011,False,https://www.yelp.com/biz/3-asian-sisters-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/UkbU1IAtGpbsac0uEYo8tQ/o.jpg,3237.978007996088
VH6O_2qSPkTme_s-1Y1nXQ,Trike Noodle,trike-noodle-chicago,4.5,180,$$,"Thai, Asian Fusion","2339 N Milwaukee Ave, Chicago, IL 60647",Chicago,IL,60647,US,+17733608288,(773) 360-8288,False,https://www.yelp.com/biz/trike-noodle-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/B4gkadXkjXOO0V4sPsFuZQ/o.jpg,2689.977555105013
U9D0vqEP4QrJfJYs8mr3DA,Oiistar,oiistar-chicago,4.2,1201,$$,"Asian Fusion, Ramen","1385 N Milwaukee Ave, Chicago, IL 60622",Chicago,IL,60622,US,+17733608791,(773) 360-8791,False,https://www.yelp.com/biz/oiistar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/BGAE5fADp08ynuorOJXMSw/o.jpg,508.6096453056366
4wmRu3bpaSpW999SHGK34g,Sterling Food Hall,sterling-food-hall-chicago,4.2,524,$$,Food Court,"125 S Clark St, Chicago, IL 60603",Chicago,IL,60603,US,+13122783040,(312) 278-3040,False,https://www.yelp.com/biz/sterling-food-hall-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/RWYR3SXqHzAn15b-pUe_Aw/o.jpg,4829.668292426752
nO8Yrt4l4JLSvCAkkwrk1Q,Gyu-Kaku Japanese BBQ,gyu-kaku-japanese-bbq-chicago,4.2,1991,$$,"Japanese, Barbeque, Asian Fusion","210 E Ohio St, Chicago, IL 60611",Chicago,IL,60611,US,+18723273323,(872) 327-3323,False,https://www.yelp.com/biz/gyu-kaku-japanese-bbq-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/-Kvnw2I-Ssa-Qr5vx-ASxQ/o.jpg,4798.190961095987
oFpi7EtXFUbzb1QfDLk2JA,Le Sud Mediterranean Kitchen,le-sud-mediterranean-kitchen-chicago,4.3,364,$$$,"Mediterranean, French, Brasseries","2301 W Roscoe St, Chicago, IL 60618",Chicago,IL,60618,US,+17738571985,(773) 857-1985,False,https://www.yelp.com/biz/le-sud-mediterranean-kitchen-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/pNNTHbjn5nurjwIMH2GTlw/o.jpg,4235.337196837565
Ki9_2R3o8kGtOBfJh1nrWg,Hiro Izakaya,hiro-izakaya-chicago,4.1,15,No especificado,"Bars, Izakaya","1600 W Chicago Ave, Chicago, IL 60622",Chicago,IL,60622,US,,,False,https://www.yelp.com/biz/hiro-izakaya-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/bYOO7RruxV9Tl3Hv-ZDAYg/o.jpg,1306.783406794541
Bg7IkuTlqVh_Ezik1gA7yg,Siam Thai Eatery,siam-thai-eatery-chicago,4.4,83,No especificado,Thai,"1329 S Michigan Ave, Chicago, IL 60605",Chicago,IL,60605,US,+13127636193,(312) 763-6193,False,https://www.yelp.com/biz/siam-thai-eatery-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/zHu_n1tnmvUPZukCyM_nig/o.jpg,6326.630188627601
oSI2djSdl7KjNGwb7PDWCg,Lao Peng You,lao-peng-you-chicago,4.2,372,$$,Chinese,"2020 W Chicago Ave, Chicago, IL 60622",Chicago,IL,60622,US,+18722068624,(872) 206-8624,False,https://www.yelp.com/biz/lao-peng-you-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/IDjk5yLfYfNFtH-ed6VtNQ/o.jpg,1020.1332858588308
